sample_id,name,repeat,layer,grid_ix,grid_iy,timestamp,board_origin,cmd_x,cmd_y,cmd_z,detect_ok,tag_x_board_up,tag_y_board_up,tag_z_board_up,measured_x_machine,measured_y_machine,measured_z_machine,error_x_mm,error_y_mm,error_z_mm,error_xy_mm,reprojection_mean_px,reprojection_max_px,gear_ratio,gear_reduction,emm_wait_reached,emm_wait_s,settle_s,captured_at,emm_id1_deg,emm_id2_deg,emm_id3_deg,arm_id1_deg,arm_id2_deg,arm_id3_deg,emm_id1_reached,emm_id2_reached,emm_id3_reached,emm_status_json,image,overlay,error
0,z0_x0_y0,0,0,0,0,1782973481.0987115,center,-40.0,-20.0,55.0,True,-24.236867300819437,-27.54685697427736,121.7381919264883,-35.86103362189206,-18.42992797598675,54.56775723992283,4.138966378107938,1.5700720240132497,-0.4322427600771732,4.426756017638311,0.5370105617682752,0.54152948296943,50:20,2.5,True,0.1733379364013672,2.0,1782973481.0988815,-144.755859375,-104.8974609375,-69.93896484375,-57.90234375,-41.958984375,-27.9755859375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0000_z0_x0_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0000_z0_x0_y0_r0_overlay.jpg,
1,z0_x1_y0,0,0,1,0,1782973484.6093974,center,-20.0,-20.0,55.0,True,-22.328234654737074,-9.364097200285551,121.54705252476808,-17.58147030724201,-18.093480948824837,54.376617838202606,2.418529692757989,1.906519051175163,-0.6233821617973945,3.0796267253103737,0.2785770572636518,0.28530115169626963,50:20,2.5,True,0.1854238510131836,2.0,1782973484.6094608,-122.816162109375,-110.797119140625,-76.212158203125,-49.12646484375,-44.31884765625,-30.48486328125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0001_z0_x1_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0001_z0_x1_y0_r0_overlay.jpg,
2,z0_x2_y0,0,0,2,0,1782973488.1297112,center,0.0,-20.0,55.0,True,-20.625566532374872,8.696103956136056,121.63459007565427,0.558260626656891,-17.95168464749116,54.4641553890888,0.558260626656891,2.0483153525088404,-0.5358446109111981,2.1230286645730336,0.04373930543557843,0.04411565298192519,50:20,2.5,True,0.17593598365783691,2.0,1782973488.1297717,-102.32666015625,-119.15771484375,-85.0341796875,-40.9306640625,-47.6630859375,-34.013671875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0002_z0_x2_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0002_z0_x2_y0_r0_overlay.jpg,
3,z0_x3_y0,0,0,3,0,1782973491.6420453,center,20.0,-20.0,55.0,True,-18.92732954859491,26.522265429455665,123.34868182910338,18.464439086059294,-17.79415780541092,56.17824714253791,-1.5355609139407065,2.2058421945890814,1.1782471425379129,2.6876917806645895,0.6091569016506848,0.6142724590121373,50:20,2.5,True,0.18154287338256836,2.0,1782973491.6422179,-83.463134765625,-129.693603515625,-96.339111328125,-33.38525390625,-51.87744140625,-38.53564453125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0003_z0_x3_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0003_z0_x3_y0_r0_overlay.jpg,
4,z0_x4_y0,0,0,4,0,1782973495.151304,center,40.0,-20.0,55.0,True,-17.24111734265213,44.58598422659682,121.72592229695434,36.60625814334106,-17.669059130320896,54.555487610388866,-3.3937418566589415,2.330940869679104,-0.44451238961113404,4.1171311768729515,0.48189859552900827,0.4838846336233087,50:20,2.5,True,0.19167733192443848,2.0,1782973495.1514971,-67.1044921875,-142.371826171875,-110.23681640625,-26.841796875,-56.94873046875,-44.0947265625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0004_z0_x4_y0_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0004_z0_x4_y0_r0_overlay.jpg,
5,z0_x4_y1,0,0,4,1,1782973498.408481,center,40.0,-8.75,55.0,True,-7.125119483180249,43.49079400936334,124.38115263649681,36.385878744376896,-7.4963364256918235,57.210717949931336,-3.614121255623104,1.2536635743081765,2.210717949931336,3.8253816551938806,0.14219451642620176,0.14274745897719401,50:20,2.5,True,0.17310547828674316,2.0,1782973498.4086132,-66.11572265625,-132.626953125,-118.619384765625,-26.4462890625,-53.05078125,-47.44775390625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0005_z0_x4_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0005_z0_x4_y1_r0_overlay.jpg,
6,z0_x3_y1,0,0,3,1,1782973501.9247074,center,20.0,-8.75,55.0,True,-8.131862373278647,26.074513912457583,123.01552256731654,18.947581556882998,-7.00021662032049,55.845087880751066,-1.052418443117002,1.74978337967951,0.8450878807510662,2.0418928608561866,0.2562588396718011,0.2585135643786195,50:20,2.5,True,0.17210745811462402,2.0,1782973501.9248426,-82.408447265625,-119.542236328125,-105.00732421875,-32.96337890625,-47.81689453125,-42.0029296875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0006_z0_x3_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0006_z0_x3_y1_r0_overlay.jpg,
7,z0_x2_y1,0,0,2,1,1782973505.4431214,center,0.0,-8.75,55.0,True,-10.037944801886653,8.23014146185869,124.3031280748373,1.0053691747183966,-7.3632499709098305,57.13269338827183,1.0053691747183966,1.3867500290901695,2.132693388271832,1.7128464089507662,0.2406828532412333,0.24272207570533108,50:20,2.5,True,0.18993067741394043,2.0,1782973505.4433439,-101.31591796875,-108.74267578125,-93.7353515625,-40.5263671875,-43.4970703125,-37.494140625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0007_z0_x2_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0007_z0_x2_y1_r0_overlay.jpg,
8,z0_x1_y1,0,0,1,1,1782973508.95053,center,-20.0,-8.75,55.0,True,-11.751935345414921,-9.900234148488828,124.2583695303517,-17.20525035527831,-7.5102863245470886,57.08793484378623,2.7947496447216906,1.2397136754529114,2.087934843786229,3.0573706961663945,0.5436878104529833,0.552936846584162,50:20,2.5,True,0.17519927024841309,2.0,1782973508.9506178,-121.915283203125,-100.21728515625,-84.92431640625,-48.76611328125,-40.0869140625,-33.9697265625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0008_z0_x1_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0008_z0_x1_y1_r0_overlay.jpg,
9,z0_x0_y1,0,0,0,1,1782973512.4632354,center,-40.0,-8.75,55.0,True,-13.60589815778167,-28.33952258433845,120.4710303911987,-35.73568447292222,-7.770185423727467,53.300595704633224,4.264315527077777,0.979814576272533,-1.6994042953667758,4.3754340948473605,0.17912680222847083,0.1792837236598708,50:20,2.5,True,0.18523812294006348,2.0,1782973512.463373,-143.778076171875,-93.988037109375,-78.7939453125,-57.51123046875,-37.59521484375,-31.517578125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0009_z0_x0_y1_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0009_z0_x0_y1_r0_overlay.jpg,
10,z0_x0_y2,0,0,0,2,1782973515.9744005,center,-40.0,2.5,55.0,True,-3.529561507018032,-28.89171050693136,121.36340502491095,-35.41849078086001,2.31628372871116,54.192970338345475,4.581509219139988,-0.18371627128883983,-0.8070296616545249,4.585191205762414,0.2325307133365075,0.23540890237523512,50:20,2.5,True,0.18732452392578125,2.0,1782973515.974455,-143.3935546875,-84.0234375,-88.472900390625,-57.357421875,-33.609375,-35.38916015625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0010_z0_x0_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0010_z0_x0_y2_r0_overlay.jpg,
11,z0_x1_y2,0,0,1,2,1782973519.4839718,center,-20.0,2.5,55.0,True,-1.5924575083469854,-10.970461883530358,122.73579032279548,-17.397017329965703,2.703606310200253,55.56535563623001,2.6029826700342973,0.20360631020025322,0.5653556362300094,2.610933608893999,0.4946555109545173,0.501726755939018,50:20,2.5,True,0.17152070999145508,2.0,1782973519.4840236,-121.585693359375,-90.208740234375,-94.59228515625,-48.63427734375,-36.08349609375,-37.8369140625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0011_z0_x1_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0011_z0_x1_y2_r0_overlay.jpg,
12,z0_x2_y2,0,0,2,2,1782973523.246359,center,0.0,2.5,55.0,True,0.046973570786738694,7.215209539846628,124.33589078282881,0.8622749948595754,2.771600271964751,57.16545609626334,0.8622749948595754,0.271600271964751,2.165456096263341,0.9040380934957373,0.4717952307876092,0.47692934066444653,50:20,2.5,True,0.185927152633667,2.0,1782973523.2464147,-100.986328125,-98.931884765625,-103.24951171875,-40.39453125,-39.57275390625,-41.2998046875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0012_z0_x2_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0012_z0_x2_y2_r0_overlay.jpg,
13,z0_x3_y2,0,0,3,2,1782973526.7568092,center,20.0,2.5,55.0,True,1.8366990112706159,25.136592205419014,123.30584616060099,18.87119621246075,3.0120797439117633,56.13541147403552,-1.1288037875392511,0.5120797439117633,1.1354114740355215,1.2395255765363198,0.1538373687095366,0.15459855517633236,50:20,2.5,True,0.19275593757629395,2.0,1782973526.7568831,-82.122802734375,-110.028076171875,-114.290771484375,-32.84912109375,-44.01123046875,-45.71630859375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0013_z0_x3_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0013_z0_x3_y2_r0_overlay.jpg,
14,z0_x4_y2,0,0,4,2,1782973530.2680688,center,40.0,2.5,55.0,True,3.199657229522513,42.44577799719764,123.35354534870135,36.23345821060011,2.8800714601680615,56.183110662135874,-3.766541789399888,0.3800714601680615,1.1831106621358742,3.785669209813503,0.46709249960259047,0.4707746061054386,50:20,2.5,True,0.18875408172607422,2.0,1782973530.2683148,-65.89599609375,-123.409423828125,-127.50732421875,-26.3583984375,-49.36376953125,-51.0029296875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0014_z0_x4_y2_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0014_z0_x4_y2_r0_overlay.jpg,
15,z0_x4_y3,0,0,4,3,1782973533.5272136,center,40.0,13.75,55.0,True,13.063507847974735,42.049656873148834,122.87255079822202,36.6878494905732,12.741409580968018,55.70211611165655,-3.3121505094268002,-1.0085904190319823,0.7021161116565509,3.462310735687847,0.1519997038874913,0.15257428988238064,50:20,2.5,True,0.17843198776245117,2.0,1782973533.527394,-66.434326171875,-114.7412109375,-137.010498046875,-26.57373046875,-45.896484375,-54.80419921875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0015_z0_x4_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0015_z0_x4_y3_r0_overlay.jpg,
16,z0_x3_y3,0,0,3,3,1782973537.0408058,center,20.0,13.75,55.0,True,12.473620838139745,24.46675655982976,123.5593297571528,19.11943183409361,13.667180157290296,56.388895070587324,-0.8805681659063893,-0.08281984270970355,1.3888950705873242,0.8844543069905887,0.19574479641406695,0.19758359102997003,50:20,2.5,True,0.17235684394836426,2.0,1782973537.0410419,-82.913818359375,-100.975341796875,-124.134521484375,-33.16552734375,-40.39013671875,-49.65380859375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0016_z0_x3_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0016_z0_x3_y3_r0_overlay.jpg,
17,z0_x2_y3,0,0,2,3,1782973540.5532982,center,0.0,13.75,55.0,True,10.607845007211354,6.666513378095588,123.53840029561704,1.2246543742193405,13.34050533162086,56.367965609051566,1.2246543742193405,-0.40949466837913917,1.3679656090515664,1.2913033027625638,0.10146577497150153,0.10230061453282582,50:20,2.5,True,0.1793379783630371,2.0,1782973540.553532,-101.77734375,-89.75830078125,-113.302001953125,-40.7109375,-35.9033203125,-45.32080078125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0017_z0_x2_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0017_z0_x2_y3_r0_overlay.jpg,
18,z0_x1_y3,0,0,1,3,1782973544.0641322,center,-20.0,13.75,55.0,True,8.864039489872216,-11.050399206715976,124.4578253710747,-16.576603030873006,13.128175357755623,57.28739068450923,3.423396969126994,-0.621824642244377,2.2873906845092336,3.479412693822082,0.3001632245084761,0.30813848699749824,50:20,2.5,True,0.176408052444458,2.0,1782973544.0644112,-122.244873046875,-80.848388671875,-104.87548828125,-48.89794921875,-32.33935546875,-41.9501953125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0018_z0_x1_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0018_z0_x1_y3_r0_overlay.jpg,
19,z0_x0_y3,0,0,0,3,1782973547.5764322,center,-40.0,13.75,55.0,True,7.119432113969829,-29.697628668686082,120.06437140879066,-35.304793519994234,12.99512459072226,52.89393672222519,4.695206480005766,-0.7548754092777408,-2.1060632777748083,4.755502157860972,0.15245760207799292,0.15541083906154848,50:20,2.5,True,0.19980549812316895,2.0,1782973547.5766582,-144.0966796875,-74.68505859375,-98.7890625,-57.638671875,-29.8740234375,-39.515625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0019_z0_x0_y3_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0019_z0_x0_y3_r0_overlay.jpg,
20,z0_x0_y4,0,0,0,4,1782973550.8357878,center,-40.0,25.0,55.0,True,17.32316967467001,-30.800491452920273,118.98919838226911,-35.52526471455287,23.255921781041458,51.81876369570364,4.474735285447132,-1.744078218958542,-3.1812363042963625,4.802610197452133,0.3016609155453326,0.30429921124598064,50:20,2.5,True,0.1732923984527588,2.0,1782973550.8360455,-145.316162109375,-66.214599609375,-109.84130859375,-58.12646484375,-26.48583984375,-43.9365234375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0020_z0_x0_y4_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0020_z0_x0_y4_r0_overlay.jpg,
21,z0_x1_y4,0,0,1,4,1782973554.348534,center,-20.0,25.0,55.0,True,18.89305411739036,-12.426183263956297,122.93049364402265,-17.08402204420518,23.238390099097103,55.760058957457176,2.915977955794819,-1.7616099009028972,0.7600589574571757,3.4067868852689402,0.04989791324430379,0.05076374001586056,50:20,2.5,True,0.17688417434692383,2.0,1782973554.3487382,-123.59619140625,-72.432861328125,-115.751953125,-49.4384765625,-28.97314453125,-46.30078125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0021_z0_x1_y4_r0.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0021_z0_x1_y4_r0_overlay.jpg,
